return_mean_surge_level_counts,station_y_coordinate,station_x_coordinate
2,-3.149,135.659
2,-3.032,135.806
2,-2.886,135.923
2,-2.681,136.04
2,-2.593,136.245
2,-3.56,143.657
2,-3.647,143.833
2,-3.794,144.009
3,-3.823,144.243
2,-3.794,144.448
2,-3.97,144.565
2,-4.028,144.771
2,-4.175,144.917
1,-4.351,145.063
2,-4.38,145.298
2,-0.337,127.456
2,-0.396,127.632
2,-0.308,127.134
3,-0.249,122.358
2,-0.249,122.271
2,-0.337,122.124
2,-0.454,121.919
2,-0.454,121.743
2,-0.454,121.685
2,-0.337,121.86
3,-0.278,122.065
2,-0.19,122.241
2,-0.132,121.626
3,-0.542,98.335
3,-0.366,98.364
2,-0.161,98.423
3,0.015,98.335
3,-0.132,98.481
3,-0.337,98.54
3,-0.571,98.481
2,0.103,127.397
2,0.19,98.745
3,0.073,98.774
2,0.103,98.569
2,-0.161,104.839
3,-0.278,104.985
3,-0.308,104.81
3,-0.278,104.604
2,-0.396,104.546
3,-0.601,104.517
3,-0.63,104.399
3,-0.454,104.253
3,-0.249,104.429
2,-0.073,104.517
2,0.132,104.37
2,0.249,104.546
2,0.044,104.692
2,-0.132,104.78
2,0.366,127.339
3,0.659,127.485
2,0.747,127.368
2,0.835,127.368
2,0.923,103.491
1,0.63,103.521
1,0.718,103.374
1,0.894,103.403
2,0.952,104.839
4,0.952,107.563
2,1.069,120.366
1,1.011,103.345
2,1.069,103.403
3,1.187,104.106
2,0.981,104.194
2,0.864,104.253
2,0.63,104.253
1,0.835,104.136
1,0.894,104.019
1,0.835,103.931
1,0.776,103.755
2,0.894,103.755
2,1.069,103.872
3,1.187,104.019
2,1.011,104.663
2,0.806,104.692
3,0.835,104.487
3,0.952,104.312
4,1.099,104.224
4,1.187,104.37
3,1.187,104.604
2,1.274,97.632
3,1.157,97.778
1,0.981,97.925
2,0.776,97.896
2,0.571,97.837
3,0.659,97.661
3,0.864,97.573
2,0.981,97.397
2,1.187,97.28
3,1.362,97.134
3,1.421,97.192
2,1.538,97.368
3,1.626,98.569
3,1.714,98.481
3,1.538,7.368
3,1.714,7.397
2,0.864,120.366
2,0.806,120.571
2,1.011,120.688
1,1.069,120.806
1,1.304,120.835
2,1.333,121.011
2,1.274,121.216
2,1.274,121.421
2,1.128,121.479
2,1.069,121.714
2,1.099,121.919
2,1.069,122.095
2,1.011,122.329
2,0.981,122.534
2,0.894,122.739
2,0.894,122.915
3,0.923,123.091
1,0.923,123.296
2,0.894,123.53
2,0.835,123.735
2,0.864,123.94
2,0.952,124.175
1,1.099,124.321
2,1.216,124.497
2,1.392,124.585
1,1.45,124.79
2,1.626,124.878
2,1.421,125.259
1,1.304,125.083
2,1.099,124.995
2,0.952,124.849
2,0.806,124.673
2,0.601,124.585
2,0.454,124.438
2,0.366,124.233
2,0.337,123.999
2,0.308,123.794
2,0.308,123.589
2,0.308,123.354
2,0.396,123.149
2,0.483,122.974
2,0.483,122.739
2,0.483,122.534
2,0.483,122.3
2,0.483,122.095
2,0.425,121.86
2,0.513,121.685
2,0.483,121.479
2,0.483,121.245
2,0.425,121.011
2,0.425,120.835
2,0.513,120.63
3,0.483,120.425
2,0.337,120.249
2,0.161,120.132
2,-0.073,120.044
2,-0.278,120.015
2,-0.483,120.044
2,-0.688,120.103
2,-0.894,120.249
2,-0.923,120.425
2,-1.099,120.571
2,-1.304,120.63
2,-1.333,120.806
2,-1.392,121.011
2,-1.274,121.187
3,-1.099,121.304
2,-0.923,121.421
2,-0.806,121.626
2,-0.923,121.772
2,-0.923,121.978
2,-0.835,122.153
2,-0.747,122.329
2,-0.776,122.563
2,-0.747,122.769
2,-0.601,122.827
2,-0.923,122.886
2,-1.04,122.769
1,-1.216,122.622
1,-1.392,122.476
2,-1.538,122.3
2,-1.626,122.095
1,-1.714,121.89
3,-1.831,121.772
1,-1.948,121.567
2,-2.065,121.538
2,-2.183,121.685
1,-2.329,121.86
2,-2.505,121.948
2,-2.71,122.036
2,-2.856,122.212
2,-3.032,122.3
2,-3.149,122.476
2,-3.267,122.329
2,-3.413,122.446
3,-3.53,122.329
2,-3.706,122.358
1,-3.853,122.534
2,-3.97,122.651
3,-4.058,122.798
2,-4.028,122.974
3,-4.292,122.886
1,-5.493,122.915
2,-5.669,122.798
2,-5.61,122.622
2,-5.376,122.534
2,-5.376,122.271
2,-5.2,122.3
2,-4.966,122.329
2,-4.761,122.358
2,-4.673,122.563
3,-4.673,122.739
3,-4.79,122.827
3,-4.556,122.856
2,-4.468,122.769
2,-4.409,122.593
2,-4.438,122.388
2,-4.526,122.153
2,-4.673,122.036
3,-4.849,122.065
2,-4.849,121.831
2,-4.79,121.626
2,-4.644,121.479
2,-4.409,121.509
2,-4.204,121.567
2,-4.028,121.567
2,-3.97,121.362
2,-3.823,121.216
2,-3.677,121.04
2,-3.53,120.894
2,-3.325,120.952
2,-3.149,121.069
1,-2.915,121.069
1,-2.739,121.04
1,-2.651,120.894
1,-2.651,120.659
1,-2.769,120.513
3,-2.915,120.278
2,-3.091,120.278
2,-3.267,120.425
2,-3.501,120.396
2,-3.735,120.454
2,-3.911,120.366
2,-4.116,120.366
2,-4.38,120.366
2,-4.556,120.396
2,-4.761,120.396
2,-4.966,120.308
2,-5.171,120.278
2,-5.347,120.396
2,-5.581,120.454
2,-5.522,120.278
2,-5.581,120.073
2,-5.61,119.868
2,-5.728,119.692
1,-5.61,119.487
2,-5.435,119.37
2,-5.2,119.37
2,-5.024,119.458
2,-4.79,119.487
2,-4.614,119.575
2,-4.38,119.604
2,-4.175,119.634
2,-3.94,119.575
2,-3.735,119.487
1,-3.53,119.487
1,-3.442,119.312
1,-3.501,119.106
1,-3.53,118.901
1,-3.325,118.843
1,-3.12,118.784
1,-2.915,118.872
1,-2.798,118.755
1,-2.651,118.872
1,-2.534,119.048
2,-2.358,119.136
2,-2.153,119.165
2,-1.948,119.282
2,-1.772,119.312
2,-1.567,119.312
2,-1.333,119.312
2,-1.157,119.37
3,-0.952,119.487
3,-0.776,119.604
3,-0.63,119.751
3,-0.396,119.751
3,-0.161,119.81
2,-0.044,119.634
2,-0.073,119.78
2,0.073,119.868
2,0.278,119.839
2,0.483,119.897
3,0.601,120.044
2,0.776,120.132
1,0.952,120.249
3,2.124,97.134
3,2.124,97.104
3,2.095,96.665
2,0.835,127.603
3,1.011,127.485
2,1.187,127.397
2,1.392,127.485
2,0.425,127.925
2,0.22,127.925
2,-0.015,127.896
2,-0.22,127.983
2,-0.454,127.896
2,-0.308,127.749
2,-0.103,127.69
2,0.103,127.69
3,0.337,127.69
1,0.483,127.573
3,2.153,97.134
2,2.271,97.28
3,2.036,97.31
2,2.593,96.255
2,2.476,96.46
3,2.329,96.372
3,2.476,96.196
3,2.563,95.991
3,2.651,95.786
3,2.856,95.728
3,2.915,95.903
2,2.769,96.05
3,2.915,-78.208
2,3.501,117.905
2,3.589,117.788
3,3.765,8.862
3,3.589,8.921
3,3.413,8.804
2,3.208,8.687
1,3.267,8.481
3,3.442,8.452
3,3.589,8.599
1,3.765,8.687
1,4.79,119.458
2,4.849,119.487
2,4.849,119.81
1,5.142,120.22
1,5.142,120.044
2,5.054,119.839
3,5.142,119.839
3,5.229,120.015
3,5.317,120.22
3,5.347,115.181
3,5.581,120.835
2,5.698,120.835
2,5.581,95.229
2,5.64,95.405
2,5.61,95.64
2,5.522,95.845
1,5.376,95.991
3,5.259,96.196
2,5.229,96.431
2,5.229,96.636
2,5.288,96.87
1,5.229,97.075
1,5.171,97.28
2,5.259,97.485
1,5.112,97.632
1,4.966,97.808
1,4.79,97.954
1,4.585,98.042
1,4.468,98.218
1,4.263,98.276
1,4.087,98.335
2,3.999,98.569
1,3.882,98.716
1,3.706,98.862
2,3.618,99.067
2,3.501,99.243
2,3.384,99.419
1,3.237,99.595
1,3.12,99.829
2,2.974,99.946
1,2.798,100.005
1,2.71,100.21
1,2.534,100.327
1,2.329,100.415
1,2.183,100.562
1,2.095,100.767
1,2.3,100.825
1,2.3,101.06
1,2.153,101.177
1,2.007,101.353
1,2.065,101.558
2,2.065,101.733
2,1.86,101.763
2,1.685,101.733
2,1.538,101.909
2,1.567,101.997
2,1.567,102.202
1,1.538,102.407
2,1.362,102.495
1,1.157,102.524
1,1.099,102.671
1,1.128,102.876
2,1.011,103.081
2,0.835,103.14
3,0.718,103.228
3,0.542,103.345
2,0.454,103.55
1,0.308,103.726
2,0.073,103.813
2,-0.073,103.667
2,-0.103,103.608
3,-0.22,103.726
3,-0.396,103.696
4,-0.571,103.491
4,-0.688,103.462
2,-0.776,103.55
3,-0.952,103.755
3,-0.981,103.931
3,-1.011,104.136
3,-1.011,104.37
2,-1.216,104.429
2,-1.45,104.487
2,-1.655,104.517
2,-1.831,104.575
1,-1.919,104.751
2,-2.124,104.927
3,-2.271,104.985
2,-2.3,105.132
3,-2.358,105.337
3,-2.388,105.571
2,-2.563,105.659
1,-2.71,105.776
1,-2.915,105.835
2,-2.974,106.04
2,-3.208,106.128
1,-3.413,105.952
2,-3.618,105.864
3,-3.765,105.923
2,-3.97,105.952
2,-4.116,105.864
2,-4.38,105.894
3,-4.585,105.923
3,-4.819,105.923
3,-5.054,105.894
3,-5.229,105.864
3,-5.464,105.864
3,-5.669,105.806
3,-5.874,105.776
2,-5.757,105.571
2,-5.61,105.396
2,-5.522,105.278
3,-5.728,105.22
2,-5.728,105.015
3,-5.64,104.839
3,-5.522,104.663
1,-5.61,104.575
1,-5.786,104.692
3,-5.933,104.604
2,-5.786,104.458
3,-5.64,104.282
3,-5.493,104.165
3,-5.317,103.989
2,-5.142,103.901
2,-5.024,103.726
3,-4.907,103.55
2,-4.79,103.345
2,-4.644,103.198
2,-4.526,103.022
3,-4.409,102.847
2,-4.263,102.671
2,-4.116,102.495
2,-3.97,102.29
1,-3.794,102.231
2,-3.618,102.144
2,-3.501,101.968
2,-3.354,101.763
2,-3.208,101.587
2,-3.032,101.47
2,-2.827,101.353
3,-2.681,101.235
2,-2.534,101.06
2,-2.329,100.913
2,-2.124,100.825
2,-1.919,100.854
2,-1.743,100.737
2,-1.538,100.62
2,-1.333,100.562
1,-1.216,100.415
2,-1.011,100.356
2,-0.806,100.269
2,-0.659,100.122
1,-0.483,100.005
2,-0.308,99.829
2,-0.103,99.771
2,0.073,99.624
2,0.132,99.419
2,0.22,99.214
2,0.366,99.126
3,0.601,99.067
2,0.806,99.009
3,0.981,98.95
2,1.216,98.862
3,1.421,98.774
3,1.567,98.774
3,1.743,98.687
2,1.89,98.54
3,2.007,98.364
2,2.124,98.188
3,2.241,97.983
2,2.271,97.749
2,2.446,97.632
2,2.681,97.632
2,2.886,97.573
2,2.974,97.368
1,3.179,97.28
3,3.325,97.134
2,3.53,97.017
2,3.677,96.87
2,3.735,96.665
3,3.794,96.431
2,3.97,96.313
2,4.116,96.167
2,4.263,95.962
2,4.438,95.815
3,4.556,95.669
3,4.731,95.493
3,4.937,95.376
3,5.112,95.288
2,5.317,95.229
2,5.522,95.2
2,5.698,95.054
1,5.669,95.142
1,5.815,95.259
2,5.903,95.317
1,6.079,121.772
3,6.021,121.216
1,5.962,121.421
1,5.845,121.245
1,5.874,121.128
2,5.903,120.894
3,6.05,120.981
3,6.05,121.187
2,6.284,120.513
3,6.284,120.601
1,6.577,121.655
1,6.431,99.741
1,6.401,99.917
1,6.196,99.829
1,6.343,99.683
1,6.548,99.624
1,6.694,99.683
1,6.46,99.683
1,6.489,121.89
1,6.665,121.86
1,6.753,122.065
1,6.665,122.271
2,6.519,122.212
1,6.401,122.036
2,6.665,116.909
2,6.401,117.759
2,6.226,117.7
1,6.05,117.671
1,6.021,117.847
1,6.05,118.022
2,5.874,118.14
1,5.815,118.374
1,5.728,118.55
1,5.552,118.726
2,5.464,118.96
2,5.464,119.136
1,5.317,119.282
1,5.112,119.194
2,5.054,118.96
1,4.966,118.755
1,4.937,118.55
1,5.024,118.374
1,4.907,118.198
1,4.731,118.257
1,4.702,118.462
1,4.556,118.579
1,4.468,118.726
1,4.351,118.55
2,4.292,118.315
3,4.263,118.14
2,4.204,117.905
2,4.028,117.876
1,3.97,117.7
2,3.823,117.817
2,3.647,117.759
3,3.647,117.554
3,3.472,117.524
2,3.296,117.671
4,3.296,117.524
4,3.179,117.437
3,3.12,117.612
2,2.915,117.817
2,2.71,117.817
2,2.534,117.905
2,1.421,118.462
2,1.304,118.638
2,1.157,118.813
2,1.04,118.989
2,0.894,118.901
2,0.835,118.696
3,0.835,118.462
3,0.835,118.286
2,0.894,118.052
3,0.806,117.935
3,0.718,117.729
3,0.542,117.642
3,0.337,117.554
1,0.103,117.495
1,-0.073,117.495
1,-0.278,117.466
2,-0.425,117.554
2,-0.571,117.583
2,-0.776,117.642
1,-0.864,117.437
1,-0.923,117.231
3,-1.099,117.085
2,-1.245,116.968
2,-1.362,116.792
3,-1.45,116.558
2,-1.655,116.499
3,-1.772,116.44
2,-2.065,116.47
2,-2.124,116.44
2,-2.271,116.587
2,-2.476,116.587
2,-3.618,115.913
2,-3.735,115.679
2,-3.823,115.474
2,-3.911,115.269
2,-3.999,115.063
2,-4.087,114.858
1,-4.175,114.624
1,-3.999,114.624
1,-3.765,114.595
1,-3.618,114.536
1,-3.472,114.331
1,-3.413,114.155
1,-3.413,113.95
2,-3.472,113.716
2,-3.325,113.569
2,-3.179,113.511
2,-3.296,113.394
2,-3.091,113.188
2,-3.062,113.042
2,-3.208,112.954
2,-3.354,112.72
2,-3.472,112.573
2,-3.354,112.368
2,-3.354,112.163
1,-3.296,111.812
1,-3.062,111.782
1,-3.003,111.694
2,-2.944,111.46
2,-2.944,111.313
1,-3.091,111.079
3,-3.062,110.874
2,-3.062,110.669
2,-2.944,110.552
1,-2.974,110.405
2,-2.915,110.2
2,-2.71,110.2
2,-2.505,110.171
2,-2.3,110.112
1,-2.095,110.083
1,-1.919,109.995
2,-1.567,110.024
2,-1.362,110.024
2,-1.187,109.937
2,-1.128,109.79
2,-1.274,109.585
2,-1.216,109.409
2,-1.011,109.438
3,-0.894,109.263
2,-0.688,109.204
2,-0.542,109.116
1,-0.337,109.087
2,-0.161,109.087
2,0.015,109.146
1,0.22,109.116
1,0.337,108.911
1,0.542,108.911
2,0.747,108.882
2,0.923,108.94
2,1.157,108.911
1,1.333,109.028
1,1.538,109.058
1,1.685,109.233
2,1.89,109.321
2,2.007,109.526
2,2.007,109.673
3,1.831,109.761
3,1.714,109.937
3,1.743,110.142
3,1.772,110.347
2,1.714,110.522
2,1.597,110.64
2,1.567,110.874
2,1.626,110.991
2,1.831,111.079
2,2.036,111.167
2,2.241,111.196
2,2.446,111.255
2,2.651,111.255
2,2.798,111.431
2,2.798,111.548
2,2.886,111.812
2,3.589,113.335
2,3.765,113.423
2,3.911,113.628
2,4.058,113.774
2,4.263,113.921
2,4.438,113.979
2,4.614,114.067
2,4.614,114.272
3,4.673,114.478
3,4.819,114.624
3,4.995,114.858
3,5.054,115.034
2,4.907,115.093
3,4.937,115.269
3,4.995,115.444
3,5.171,115.532
2,5.317,115.356
2,5.493,115.474
2,5.581,115.649
2,5.552,115.825
2,5.786,115.913
2,5.903,116.001
2,6.108,116.118
2,6.284,116.235
2,6.431,116.382
2,6.606,116.528
2,6.782,116.646
2,6.987,116.733
2,6.87,116.851
2,6.665,116.821
2,7.222,116.938
2,7.31,116.938
2,7.339,-81.606
4,7.251,-81.782
2,7.427,-81.841
3,7.603,-81.812
3,7.485,-81.694
2,7.896,116.968
2,8.101,116.997
2,7.954,117.085
3,8.247,-78.911
3,8.335,-79.058
3,8.306,-79.116
3,8.364,-79.028
3,8.452,-78.882
2,8.657,106.597
1,8.716,106.655
2,9.126,124.702
3,9.243,124.731
2,9.126,123.56
2,9.243,123.589
2,9.185,123.706
2,9.448,97.837
1,9.536,79.731
3,9.419,99.976
2,9.595,121.245
3,7.544,79.79
2,7.778,79.79
3,7.983,79.731
3,8.218,79.702
3,8.364,79.819
3,8.569,79.907
1,8.804,79.878
1,9.009,79.849
1,9.097,79.731
1,9.067,79.907
2,9.565,79.966
1,9.771,79.878
2,9.536,125.962
1,9.331,125.991
2,5.874,124.878
2,5.962,124.673
2,6.05,124.497
2,6.138,124.292
2,6.313,124.116
1,6.519,124.028
1,6.753,124.028
3,6.958,123.97
2,7.134,124.058
2,7.31,124.204
2,7.485,124.116
1,7.661,123.97
2,7.72,123.765
2,7.837,123.589
2,7.69,123.501
2,7.515,123.413
2,7.397,123.384
2,7.485,123.179
1,7.544,123.032
2,7.339,122.944
1,7.397,122.798
1,7.603,122.798
1,7.778,122.71
1,7.69,122.505
1,7.515,122.446
1,7.31,122.329
2,7.104,122.241
1,6.929,122.153
1,6.958,121.948
1,7.163,121.919
1,7.339,122.036
1,7.573,122.095
1,7.778,122.095
3,7.954,122.241
2,8.071,122.446
2,8.13,122.651
2,8.13,122.856
2,8.247,122.974
2,8.452,123.032
2,8.54,123.237
2,8.657,123.384
2,8.657,123.53
2,8.628,123.735
1,8.423,123.853
2,8.218,123.882
1,8.188,124.087
1,8.276,124.263
2,8.511,124.321
2,8.599,124.468
2,8.511,124.673
2,8.687,124.731
2,8.892,124.79
3,9.009,124.878
2,8.862,125.083
2,8.95,125.2
2,9.009,125.288
1,9.038,125.522
2,9.243,125.522
2,9.419,125.464
2,9.683,125.405
1,9.771,125.522
2,9.624,125.64
1,9.536,125.845
1,9.712,125.903
1,9.946,125.991
1,9.683,125.991
2,10.122,124.556
1,9.946,124.585
2,9.741,124.585
2,9.653,124.409
2,9.595,124.204
2,9.624,123.94
2,9.565,123.794
2,9.683,123.853
2,9.858,123.823
2,9.976,124.028
2,10.151,124.204
2,10.151,124.409
1,9.976,98.159
1,10.181,98.188
1,10.034,98.306
1,9.858,98.101
3,10.122,103.989
2,10.298,103.872
3,10.415,103.96
2,10.298,104.077
3,10.063,104.048
1,9.946,125.61
1,10.151,125.493
1,10.356,125.552
1,10.386,125.669
1,10.181,125.669
1,9.946,125.698
1,10.444,97.896
2,10.503,108.94
3,10.562,103.345
2,10.679,124.497
2,10.591,124.321
2,10.708,124.409
3,10.796,103.228
1,10.708,125.757
1,10.767,125.757
2,10.884,121.099
1,10.913,97.896
1,10.708,98.276
2,10.854,98.188
1,10.972,98.159
2,9.39,123.325
2,9.185,123.267
2,9.067,123.091
2,9.155,122.915
2,9.36,122.827
2,9.419,122.622
2,9.595,122.476
2,9.8,122.388
2,9.976,122.505
2,10.005,122.71
1,10.151,122.856
1,10.356,122.856
2,10.562,122.856
1,10.737,122.944
1,10.913,123.032
1,11.001,123.267
1,10.942,123.472
2,10.767,123.56
1,10.562,123.501
2,10.356,123.354
2,10.151,123.296
2,9.946,123.208
2,9.741,123.179
2,9.536,123.179
2,9.565,123.325
2,9.771,123.354
2,10.005,123.413
2,10.181,123.53
2,10.386,123.647
2,10.562,123.735
2,10.767,123.853
2,10.972,123.911
2,11.177,123.94
2,11.177,124.058
2,10.972,124.058
2,10.767,124.028
2,10.532,124.058
2,10.327,123.97
2,10.21,123.794
2,10.034,123.647
2,9.829,123.589
2,9.624,123.501
2,11.147,123.735
2,11.235,123.765
1,11.265,98.218
3,11.206,-16.04
3,11.294,-15.864
3,11.265,-15.659
3,11.206,-15.835
3,11.06,-15.894
2,11.03,-16.157
3,11.206,-16.245
2,11.294,-16.157
2,10.562,119.751
2,10.62,119.927
2,9.946,118.813
2,9.741,118.784
2,9.565,118.667
3,9.36,118.55
3,9.214,118.374
3,9.126,118.169
3,8.95,118.052
3,8.804,117.905
2,8.687,117.729
2,8.569,117.554
2,8.481,117.378
4,8.335,117.349
2,8.188,117.231
2,8.306,117.173
2,8.511,117.202
2,8.716,117.319
2,8.862,117.466
2,9.038,117.642
2,9.185,117.788
2,9.302,117.993
2,9.419,118.169
2,9.565,118.315
2,9.741,118.462
2,9.888,118.608
2,10.063,118.726
1,10.21,118.901
1,10.62,119.312
1,10.825,119.253
1,10.972,119.282
1,11.177,119.399
1,11.382,119.458
2,11.235,119.575
1,11.06,119.634
2,10.913,119.517
3,10.737,119.604
2,11.411,119.839
2,11.499,119.78
3,11.44,-16.216
2,11.528,-16.421
1,11.558,-16.245
2,11.44,-16.04
3,11.587,-16.011
3,11.44,-15.923
2,11.675,102.524
2,11.646,102.612
1,11.763,98.013
2,11.88,121.45
2,11.558,122.593
2,11.616,122.827
1,11.528,123.003
1,11.558,123.12
1,11.323,123.12
1,11.147,123.062
1,11.03,122.886
2,10.854,122.798
2,10.649,122.739
1,10.474,122.651
1,10.503,122.505
1,10.679,122.476
1,10.649,122.271
1,10.532,122.065
1,10.503,121.919
1,10.708,121.978
2,10.913,121.978
1,11.118,122.036
2,11.353,122.065
2,11.558,122.095
2,11.733,122.007
2,11.821,121.89
2,11.88,122.036
2,11.792,122.241
2,11.675,122.417
1,12.056,124.146
2,12.056,121.392
2,12.173,120.249
2,11.997,120.337
2,11.851,120.249
2,11.968,120.073
2,11.763,120.073
2,11.733,119.927
2,11.938,119.868
2,12.085,119.927
2,12.29,119.868
2,12.231,120.044
1,12.173,98.071
1,12.349,97.925
1,12.407,98.071
2,12.407,124.175
2,12.319,122.563
2,12.466,122.446
2,12.466,122.651
2,12.583,124.995
2,12.554,125.2
2,12.378,125.347
2,12.231,125.493
2,12.026,125.522
2,11.821,125.464
2,11.616,125.493
2,11.411,125.581
1,11.235,125.64
1,11.06,125.757
1,11.118,125.61
1,11.089,125.405
1,11.147,125.2
2,11.265,125.083
1,11.06,125.054
1,10.854,125.024
1,10.679,125.112
1,10.474,125.2
1,10.269,125.259
1,10.151,125.171
1,9.976,125.288
2,10.034,125.171
2,10.034,125.024
2,10.122,124.819
2,10.327,124.79
2,10.532,124.761
2,10.767,124.79
2,10.942,124.673
2,10.884,124.497
2,11.03,124.38
2,11.265,124.38
2,11.44,124.321
2,11.646,124.38
1,11.675,124.556
1,11.47,124.585
2,11.294,124.644
2,11.411,124.819
1,11.616,124.761
1,11.646,124.819
1,11.616,124.937
1,11.763,124.878
1,11.938,124.702
1,12.056,124.556
2,12.202,124.409
2,12.407,124.321
2,12.554,124.351
2,12.524,124.556
2,12.524,124.79
2,12.495,122.3
2,12.583,122.3
2,12.144,122.036
2,12.261,121.948
1,12.466,122.007
2,12.642,122.095
2,12.524,122.124
2,12.29,122.065
1,12.437,123.794
1,12.231,123.823
1,12.085,123.97
2,11.88,124.058
2,11.792,123.999
1,11.909,123.823
2,12.026,123.677
2,12.202,123.53
2,12.085,123.354
2,11.938,123.208
1,12.085,123.208
1,12.29,123.237
2,12.495,123.237
2,12.524,123.384
2,12.466,123.589
2,12.612,123.589
2,12.583,123.735
2,12.817,123.267
2,12.935,123.091
2,13.11,122.944
2,13.052,123.091
2,12.905,123.267
2,13.022,98.276
2,13.198,98.247
1,12.993,98.306
2,13.55,121.948
2,13.433,122.124
2,13.228,122.036
2,13.315,121.86
2,13.521,121.86
1,13.667,42.7
1,13.696,42.759
2,13.784,120.103
1,13.813,120.22
1,13.931,42.729
1,14.048,42.788
1,13.579,124.292
1,13.579,124.087
1,13.755,124.116
1,13.96,124.116
1,14.048,124.233
1,13.901,124.38
1,13.667,124.409
1,14.692,122.329
1,14.78,122.183
1,14.81,122.212
2,14.868,93.677
1,14.663,121.919
1,14.868,121.86
1,15.044,121.89
1,14.956,122.036
1,14.78,122.036
1,15.659,40.386
1,15.571,40.298
2,15.63,40.063
2,15.894,40.005
2,15.776,40.181
2,16.011,40.093
2,16.099,40.034
1,16.655,42.056
2,16.743,41.851
2,16.89,41.792
2,17.007,41.909
2,16.831,42.026
1,16.714,42.173
2,17.329,-87.788
2,17.329,-87.935
2,17.358,-87.788
4,18.501,-77.563
4,18.472,-77.329
3,18.413,-77.124
3,17.827,-77.007
3,17.798,-77.153
3,17.769,-77.271
3,17.856,-77.446
3,17.856,-77.681
4,17.974,-77.856
4,18.12,-78.003
4,18.208,-78.237
4,18.296,-78.354
4,18.442,-78.208
4,18.442,-77.974
3,18.53,-77.798
1,18.618,121.011
1,18.589,121.245
1,18.472,121.421
1,18.384,121.626
1,18.296,121.831
1,15.308,121.392
1,15.132,121.509
1,14.927,121.567
1,14.751,121.714
1,14.604,121.626
1,14.37,121.685
1,14.165,121.743
1,14.019,121.919
1,13.931,122.124
1,14.077,122.036
1,14.224,121.978
1,14.165,122.153
1,14.224,122.329
1,14.341,122.534
1,14.341,122.739
1,14.224,122.915
1,14.048,123.062
1,13.843,123.062
1,13.755,123.208
1,13.901,123.267
1,14.077,123.296
1,13.96,123.442
1,13.96,123.647
1,13.843,123.823
1,13.726,123.94
1,13.696,123.706
2,13.638,123.56
1,13.462,123.677
1,13.345,123.882
1,13.257,124.058
1,13.198,124.116
1,13.228,123.94
1,13.11,123.97
1,13.052,124.175
2,12.847,124.146
1,12.612,124.087
1,12.583,123.97
2,12.759,123.853
2,12.876,123.677
2,12.993,123.472
2,13.052,123.296
2,13.257,123.267
2,13.462,123.149
2,13.55,122.944
2,13.696,122.827
2,13.813,122.651
2,13.843,122.505
2,13.638,122.505
2,13.462,122.651
2,13.257,122.681
2,13.228,122.534
2,13.433,122.446
2,13.579,122.3
2,13.726,122.124
2,13.843,121.948
2,13.931,121.743
2,13.872,121.538
2,13.696,121.45
2,13.608,121.274
2,13.55,121.099
2,13.403,121.04
2,13.374,121.245
2,13.228,121.421
2,13.081,121.538
2,12.876,121.479
2,12.642,121.538
2,12.466,121.45
2,12.29,121.362
2,12.231,121.157
2,12.29,121.069
2,12.466,120.952
2,12.671,120.894
2,12.847,120.776
2,13.052,120.718
2,13.228,120.571
2,13.374,120.454
1,13.462,120.308
2,13.521,120.513
2,13.491,120.747
2,13.55,120.952
2,13.696,120.835
2,13.901,120.894
2,13.843,120.718
1,13.901,120.601
1,14.136,120.601
1,14.282,120.688
1,14.429,120.864
1,14.604,120.952
1,14.722,120.835
2,14.751,120.601
2,14.634,120.601
1,14.429,120.542
1,14.517,120.366
1,14.692,120.249
1,14.81,120.073
1,15.044,120.044
1,15.249,120.015
1,15.454,119.897
1,16.714,120.308
1,16.919,120.396
1,17.124,120.425
1,17.329,120.425
2,17.534,120.366
2,17.739,120.396
1,17.944,120.454
1,18.149,120.513
1,18.354,120.571
1,18.53,120.63
1,18.647,120.806
3,18.911,93.706
2,18.706,93.735
2,18.765,93.56
3,18.94,93.589
1,18.853,121.421
2,18.911,121.86
2,18.97,121.978
1,19.058,121.187
1,19.087,121.245
2,19.292,121.421
2,19.409,121.45
3,19.497,121.948
4,19.702,-79.79
4,19.731,-79.79
1,19.38,-69.829
2,19.321,-69.624
2,19.321,-69.419
3,19.351,-69.214
3,19.175,-69.272
2,19.116,-69.39
2,19.028,-69.214
2,19.028,-69.009
3,18.97,-68.774
2,18.853,-68.599
3,18.706,-68.423
2,18.53,-68.364
2,18.354,-68.481
2,18.237,-68.628
2,18.12,-68.657
2,18.267,-68.774
2,18.413,-68.921
2,18.413,-69.155
3,18.413,-69.36
3,18.413,-69.595
3,18.472,-69.8
3,18.413,-70.005
3,18.237,-70.151
1,18.237,-70.386
2,18.267,-70.591
3,18.413,-70.649
2,18.325,-70.854
1,19.995,110.845
0,19.878,110.991
1,19.526,110.845
1,19.38,110.698
1,19.175,110.61
2,18.97,110.522
1,18.765,110.493
2,18.677,110.317
2,18.56,110.142
2,18.384,110.024
2,18.384,109.819
2,18.208,109.702
3,18.208,109.497
2,18.296,109.351
3,18.325,109.116
2,18.413,108.911
2,18.472,108.735
1,18.677,108.706
1,18.882,108.618
1,19.116,108.618
2,19.321,108.647
2,19.438,108.823
2,19.585,108.999
1,19.702,109.175
2,19.907,109.263
2,19.878,109.468
2,19.995,109.644
2,19.995,109.878
2,19.995,110.083
2,20.054,110.288
2,20.054,110.522
1,20.142,110.669
3,20.581,-86.763
